TF	Gene	Input
AT1G24260	AT5G62780	1
AT1G24260	AT2G28480	1
AT1G24260	AT3G15890	1
AT1G24260	AT2G44750	1
AT1G24260	AT3G06190	1
AT1G24260	AT5G54760	1
AT1G24260	AT2G30980	1
AT1G24260	AT3G50630	1
AT1G24260	AT2G27700	1
AT1G24260	AT3G17080	1
AT1G24260	AT4G39840	1
AT1G24260	AT5G19090	1
AT1G24260	AT5G62280	1
AT1G24260	AT4G33980	1
AT1G24260	AT5G01747	1
AT1G24260	AT5G01880	1
AT1G24260	AT5G02190	1
AT1G24260	AT5G25240	1
AT1G24260	AT3G43270	1
AT1G24260	AT5G12050	1
AT1G24260	AT4G36410	1
AT1G24260	AT5G02440	1
AT1G24260	AT1G64780	1
AT1G24260	AT4G37250	1
AT1G24260	AT4G30940	1
AT1G24260	AT5G53140	1
AT1G24260	AT1G30090	1
AT1G24260	AT5G62440	1
AT1G24260	AT5G25150	1
AT1G24260	AT4G10310	1
AT1G24260	AT1G07220	1
AT1G24260	AT5G46510	1
AT1G24260	AT4G37980	1
AT1G24260	AT3G16510	1
AT1G24260	AT5G01340	1
AT1G24260	AT4G20440	1
AT1G24260	AT4G33180	1
AT1G24260	AT4G23460	1
AT1G24260	AT5G10170	1
AT1G24260	AT4G18760	1
AT1G24260	AT4G18130	1
AT1G24260	AT4G20780	1
AT1G24260	AT2G25490	1
AT1G24260	AT5G14420	1
AT1G24260	AT5G53190	1
AT1G24260	AT4G24370	1
AT1G24260	AT2G01180	1
AT1G24260	AT3G22275	1
AT1G24260	AT4G29730	1
AT1G24260	AT2G12462	1
AT1G24260	AT2G29140	1
AT1G24260	AT4G23670	1
AT1G24260	AT2G33870	1
AT1G24260	AT4G30860	1
AT1G24260	AT5G54062	1
AT1G24260	AT4G23030	1
AT1G24260	AT2G20800	1
AT1G24260	AT4G19050	1
AT1G24260	AT4G15340	1
AT1G24260	AT4G14930	1
AT1G24260	AT3G44170	1
AT1G24260	AT2G21880	1
AT1G24260	AT2G30480	1
AT1G24260	AT4G15920	1
AT1G24260	AT2G46600	1
AT1G24260	AT1G21090	1
AT1G24260	AT4G13970	1
AT1G24260	AT2G22720	1
AT1G24260	AT4G22810	1
AT1G24260	AT4G16880	1
AT1G24260	AT4G37610	1
AT1G24260	AT2G36840	1
AT1G24260	AT3G60640	1
AT1G24260	AT1G16300	1
AT1G24260	AT4G13890	1
AT1G24260	AT4G17660	1
AT1G24260	AT4G17788	1
AT1G24260	AT4G37445	1
AT1G24260	AT4G35720	1
AT1G24260	AT3G55850	1
AT1G24260	AT4G16730	1
AT1G24260	AT3G61960	1
AT1G24260	AT2G44220	1
AT1G24260	AT5G25170	1
AT1G24260	AT4G29340	1
AT1G24260	AT5G55740	1
AT1G24260	AT4G10770	1
AT1G24260	AT4G30160	1
AT1G24260	AT4G14500	1
AT1G24260	AT4G27500	1
AT1G24260	AT3G18490	1
AT1G24260	AT1G20010	1
AT1G24260	AT1G70100	1
AT1G24260	AT2G40805	1
AT1G24260	AT3G27025	1
AT1G24260	AT5G05380	1
AT1G24260	AT4G21560	1
AT1G24260	AT3G03990	1
AT1G24260	AT1G74970	1
AT1G24260	AT4G18030	1
AT1G24260	AT3G53940	1
AT1G24260	AT1G11550	1
AT1G24260	AT1G12430	1
AT1G24260	AT4G30970	1
AT1G24260	AT4G33240	1
AT1G24260	AT3G48570	1
AT1G24260	AT4G30000	1
AT1G24260	AT2G34555	1
AT1G24260	AT2G34160	1
AT1G24260	AT5G63140	1
AT1G24260	AT3G49140	1
AT1G24260	AT1G26160	1
AT1G24260	AT4G13180	1
AT1G24260	AT5G40460	1
AT1G24260	AT4G16260	1
AT1G24260	AT4G22310	1
AT1G24260	AT4G34480	1
AT1G24260	AT5G62230	1
AT1G24260	AT4G29060	1
AT1G24260	AT1G69270	1
AT1G24260	AT3G01060	1
AT1G24260	AT1G07280	1
AT1G24260	AT5G44572	1
AT1G24260	AT4G23390	1
AT1G24260	AT1G68570	1
AT1G24260	AT2G01670	1
AT1G24260	AT5G48800	1
AT1G24260	AT3G59010	1
AT1G24260	AT5G43870	1
AT1G24260	AT2G46240	1
AT1G24260	AT1G01490	1
AT1G24260	AT5G51840	1
AT1G24260	AT5G51040	1
AT1G24260	AT5G49480	1
AT1G24260	AT5G13630	1
AT1G24260	AT3G20015	1
AT1G24260	AT5G55910	1
AT1G24260	AT2G24693	1
AT1G24260	AT5G56290	1
AT1G24260	AT2G34480	1
AT1G24260	AT5G46170	1
AT1G24260	AT4G38190	1
AT1G24260	AT3G57030	1
AT1G24260	AT4G24500	1
AT1G24260	AT1G17710	1
AT1G24260	AT3G17590	1
AT1G24260	AT4G24350	1
AT1G24260	AT3G02125	1
AT1G24260	AT3G25500	1
AT1G24260	AT4G24565	1
AT1G24260	AT4G24050	1
AT1G24260	AT4G24550	1
AT1G24260	AT5G63180	1
AT1G24260	AT5G46270	1
AT1G24260	AT4G38710	1
AT1G24260	AT5G57740	1
AT1G24260	AT5G46330	1
AT1G24260	AT5G46730	1
AT1G24260	AT3G24518	1
AT1G24260	AT4G24010	1
AT1G24260	AT3G27250	1
AT1G24260	AT4G09630	1
AT1G24260	AT1G21810	1
AT1G24260	AT5G45940	1
AT1G24260	AT1G20170	1
AT1G24260	AT1G20850	1
AT1G24260	AT1G23020	1
AT1G24260	AT1G66980	1
AT1G24260	AT2G43320	1
AT1G24260	AT2G43550	1
AT1G24260	AT2G16870	1
AT1G24260	AT5G48040	1
AT1G24260	AT1G19870	1
AT1G24260	AT3G15770	1
AT1G24260	AT1G22160	1
AT1G24260	AT1G21980	1
AT1G24260	AT1G22030	1
AT1G24260	AT1G18890	1
AT1G24260	AT1G19400	1
AT1G24260	AT1G18700	1
AT1G24260	AT3G60440	1
AT1G24260	AT3G54950	1
AT1G24260	AT1G29140	1
AT1G24260	AT2G23610	1
AT1G24260	AT1G28000	1
AT1G24260	AT2G32480	1
AT1G24260	AT5G56840	1
AT1G24260	AT2G44470	1
AT1G24260	AT4G26520	1
AT1G24260	AT2G25090	1
AT1G24260	AT5G54200	1
AT1G24260	AT5G14370	1
AT1G24260	AT1G26762	1
AT1G24260	AT1G27220	1
AT1G24260	AT1G28410	1
AT1G24260	AT5G24770	1
AT1G24260	AT1G57610	1
AT1G24260	AT1G09750	1
AT1G24260	AT1G23390	1
AT1G24260	AT5G57123	1
AT1G24260	AT4G29260	1
AT1G24260	AT1G27120	1
AT1G24260	AT1G04400	1
AT1G24260	AT4G27430	1
AT1G24260	AT4G19440	1
AT1G24260	AT3G46850	1
AT1G24260	AT5G47820	1
AT1G24260	AT5G44570	1
AT1G24260	AT5G17540	1
AT1G24260	AT5G61570	1
AT1G24260	AT5G59730	1
AT1G24260	AT5G59660	1
AT1G24260	AT5G15320	1
AT1G24260	AT5G11990	1
AT1G24260	AT1G54120	1
AT1G24260	AT5G61290	1
AT1G24260	AT1G76135	1
AT1G24260	AT4G12390	1
AT1G24260	AT5G59505	1
AT1G24260	AT2G42320	1
AT1G24260	AT1G49640	1
AT1G24260	AT2G34870	1
AT1G24260	AT5G61440	1
AT1G24260	AT1G48480	1
AT1G24260	AT5G47240	1
AT1G24260	AT2G28500	1
AT1G24260	AT5G49360	1
AT1G24260	AT3G08760	1
AT1G24260	AT5G65700	1
AT1G24260	AT1G28170	1
AT1G24260	AT1G18835	1
AT1G24260	AT5G46890	1
AT1G24260	AT5G64030	1
AT1G24260	AT5G48970	1
AT1G24260	AT5G49350	1
AT1G24260	AT4G38530	1
AT1G24260	AT3G14100	1
AT1G24260	AT5G62030	1
AT1G24260	AT2G37160	1
AT1G24260	AT1G62760	1
AT1G24260	AT3G22104	1
AT1G24260	AT1G71440	1
AT1G24260	AT5G15990	1
AT1G24260	AT5G67430	1
AT1G24260	AT5G60408	1
AT1G24260	AT4G24740	1
AT1G24260	AT4G27060	1
AT1G24260	AT5G53000	1
AT1G24260	AT3G60900	1
AT1G24260	AT4G39350	1
AT1G24260	AT5G59030	1
AT1G24260	AT4G38940	1
AT1G24260	AT2G39330	1
AT1G24260	AT3G08620	1
AT1G24260	AT1G31650	1
AT1G24260	AT4G27330	1
AT1G24260	AT3G43660	1
AT1G24260	AT5G07770	1
AT1G24260	AT4G25080	1
AT1G24260	AT4G27840	1
AT1G24260	AT5G65940	1
AT1G24260	AT2G21570	1
AT1G24260	AT4G00810	1
AT1G24260	AT5G52120	1
AT1G24260	AT4G28180	1
AT1G24260	AT5G57070	1
AT1G24260	AT4G27490	1
AT1G24260	AT4G27652	1
AT1G24260	AT4G34870	1
AT1G24260	AT5G57785	1
AT1G24260	AT3G23165	1
AT1G24260	AT5G65630	1
AT1G24260	AT5G65920	1
AT1G24260	AT5G65890	1
AT1G24260	AT5G58570	1
AT1G24260	AT2G34200	1
AT1G24260	AT1G03440	1
AT1G24260	AT5G24890	1
AT1G24260	AT1G77740	1
AT1G24260	AT5G18020	1
AT1G24260	AT5G14120	1
AT1G24260	AT3G45950	1
AT1G24260	AT5G57440	1
AT1G24260	AT5G53120	1
AT1G24260	AT5G58930	1
AT1G24260	AT3G54440	1
AT4G18960	AT2G35270	1
AT4G18960	AT3G29020	1
AT4G18960	AT4G22950	1
AT4G18960	AT4G36740	1
AT4G18960	AT4G37940	1
AT4G18960	AT5G22570	1
AT4G18960	AT5G39610	1
AT4G18960	AT5G49330	1
AT4G18960	AT1G14540	1
AT4G18960	AT1G48620	1
AT4G18960	AT1G73830	1
AT4G18960	AT2G02710	1
AT4G18960	AT2G15590	1
AT4G18960	AT2G27550	1
AT4G18960	AT2G31430	1
AT4G18960	AT3G61410	1
AT4G18960	AT4G02180	1
AT4G18960	AT4G09100	1
AT4G18960	AT4G12550	1
AT4G18960	AT5G12000	1
AT4G18960	AT5G35390	1
AT4G18960	AT5G39540	1
AT4G18960	AT5G40860	1
AT5G13790	AT1G01040	1
AT5G13790	AT1G01070	1
AT5G13790	AT1G01183	1
AT5G13790	AT1G01280	1
AT5G13790	AT1G01300	1
AT5G13790	AT1G01355	1
AT5G13790	AT1G01440	1
AT5G13790	AT1G01453	1
AT5G13790	AT1G01520	1
AT5G13790	AT1G01570	1
AT5G13790	AT1G01790	1
AT5G13790	AT1G02210	1
AT5G13790	AT1G02360	1
AT5G13790	AT1G02440	1
AT5G13790	AT1G02490	1
AT5G13790	AT1G02510	1
AT5G13790	AT1G02560	1
AT5G13790	AT1G02580	1
AT5G13790	AT1G02630	1
AT5G13790	AT1G02670	1
AT5G13790	AT1G02730	1
AT5G13790	AT1G02990	1
AT5G13790	AT1G03140	1
AT5G13790	AT1G03180	1
AT5G13790	AT1G03200	1
AT5G13790	AT1G03230	1
AT5G13790	AT1G03240	1
AT5G13790	AT1G03250	1
AT5G13790	AT1G03310	1
AT5G13790	AT1G03420	1
AT5G13790	AT1G03457	1
AT5G13790	AT1G03520	1
AT5G13790	AT1G03560	1
AT5G13790	AT1G03960	1
AT5G13790	AT1G04010	1
AT5G13790	AT1G04030	1
AT5G13790	AT1G04050	1
AT5G13790	AT1G04310	1
AT5G13790	AT1G04500	1
AT5G13790	AT1G04520	1
AT5G13790	AT1G04580	1
AT5G13790	AT1G04680	1
AT5G13790	AT1G04684	1
AT5G13790	AT1G04710	1
AT5G13790	AT1G04750	1
AT5G13790	AT1G04770	1
AT5G13790	AT1G04780	1
AT5G13790	AT1G04820	1
AT5G13790	AT1G04940	1
AT5G13790	AT1G05020	1
AT5G13790	AT1G05136	1
AT5G13790	AT1G05240	1
AT5G13790	AT1G05270	1
AT5G13790	AT1G05300	1
AT5G13790	AT1G05490	1
AT5G13790	AT1G05530	1
AT5G13790	AT1G05540	1
AT5G13790	AT1G05575	1
AT5G13790	AT1G05577	1
AT5G13790	AT1G05810	1
AT5G13790	AT1G05820	1
AT5G13790	AT1G05860	1
AT5G13790	AT1G05950	1
AT5G13790	AT1G06130	1
AT5G13790	AT1G06148	1
AT5G13790	AT1G06475	1
AT5G13790	AT1G06520	1
AT5G13790	AT1G06700	1
AT5G13790	AT1G06780	1
AT5G13790	AT1G07180	1
AT5G13790	AT1G07260	1
AT5G13790	AT1G07390	1
AT5G13790	AT1G07590	1
AT5G13790	AT1G07600	1
AT5G13790	AT1G07610	1
AT5G13790	AT1G07620	1
AT5G13790	AT1G07690	1
AT5G13790	AT1G07750	1
AT5G13790	AT1G07900	1
AT5G13790	AT1G07930	1
AT5G13790	AT1G07940	1
AT5G13790	AT1G08080	1
AT5G13790	AT1G08105	1
AT5G13790	AT1G08180	1
AT5G13790	AT1G08230	1
AT5G13790	AT1G08270	1
AT5G13790	AT1G08340	1
AT5G13790	AT1G08450	1
AT5G13790	AT1G09140	1
AT5G13790	AT1G09150	1
AT5G13790	AT1G09176	1
AT5G13790	AT1G09350	1
AT5G13790	AT1G09390	1
AT5G13790	AT1G09490	1
AT5G13790	AT1G09560	1
AT5G13790	AT1G09580	1
AT5G13790	AT1G09790	1
AT5G13790	AT1G09840	1
AT5G13790	AT1G09940	1
AT5G13790	AT1G09950	1
AT5G13790	AT1G09960	1
AT5G13790	AT1G09980	1
AT5G13790	AT1G10030	1
AT5G13790	AT1G10040	1
AT5G13790	AT1G10090	1
AT5G13790	AT1G10180	1
AT5G13790	AT1G10417	1
AT5G13790	AT1G10520	1
AT5G13790	AT1G10650	1
AT5G13790	AT1G10660	1
AT5G13790	AT1G10690	1
AT5G13790	AT1G10700	1
AT5G13790	AT1G10840	1
AT5G13790	AT1G11080	1
AT5G13790	AT1G11200	1
AT5G13790	AT1G11230	1
AT5G13790	AT1G11250	1
AT5G13790	AT1G11370	1
AT5G13790	AT1G11670	1
AT5G13790	AT1G11950	1
AT5G13790	AT1G12070	1
AT5G13790	AT1G12120	1
AT5G13790	AT1G12180	1
AT5G13790	AT1G12190	1
AT5G13790	AT1G12240	1
AT5G13790	AT1G12320	1
AT5G13790	AT1G12423	1
AT5G13790	AT1G12510	1
AT5G13790	AT1G12780	1
AT5G13790	AT1G12990	1
AT5G13790	AT1G13000	1
AT5G13790	AT1G13070	1
AT5G13790	AT1G13350	1
AT5G13790	AT1G13370	1
AT5G13790	AT1G13390	1
AT5G13790	AT1G13460	1
AT5G13790	AT1G13720	1
AT5G13790	AT1G13760	1
AT5G13790	AT1G13770	1
AT5G13790	AT1G13830	1
AT5G13790	AT1G13880	1
AT5G13790	AT1G13890	1
AT5G13790	AT1G13940	1
AT5G13790	AT1G14020	1
AT5G13790	AT1G14210	1
AT5G13790	AT1G14330	1
AT5G13790	AT1G14340	1
AT5G13790	AT1G14345	1
AT5G13790	AT1G14370	1
AT5G13790	AT1G14380	1
AT5G13790	AT1G14460	1
AT5G13790	AT1G14520	1
AT5G13790	AT1G14540	1
AT5G13790	AT1G14590	1
AT5G13790	AT1G14780	1
AT5G13790	AT1G14820	1
AT5G13790	AT1G14900	1
AT5G13790	AT1G15010	1
AT5G13790	AT1G15040	1
AT5G13790	AT1G15090	1
AT5G13790	AT1G15165	1
AT5G13790	AT1G15340	1
AT5G13790	AT1G15400	1
AT5G13790	AT1G15415	1
AT5G13790	AT1G15430	1
AT5G13790	AT1G15490	1
AT5G13790	AT1G15690	1
AT5G13790	AT1G15757	1
AT5G13790	AT1G15860	1
AT5G13790	AT1G15950	1
AT5G13790	AT1G15960	1
AT5G13790	AT1G16080	1
AT5G13790	AT1G16270	1
AT5G13790	AT1G16420	1
AT5G13790	AT1G16500	1
AT5G13790	AT1G16670	1
AT5G13790	AT1G17090	1
AT5G13790	AT1G17230	1
AT5G13790	AT1G17340	1
AT5G13790	AT1G17350	1
AT5G13790	AT1G17410	1
AT5G13790	AT1G17495	1
AT5G13790	AT1G17550	1
AT5G13790	AT1G17800	1
AT5G13790	AT1G17860	1
AT5G13790	AT1G17890	1
AT5G13790	AT1G17990	1
AT5G13790	AT1G18000	1
AT5G13790	AT1G18010	1
AT5G13790	AT1G18080	1
AT5G13790	AT1G18160	1
AT5G13790	AT1G18280	1
AT5G13790	AT1G18330	1
AT5G13790	AT1G18370	1
AT5G13790	AT1G18390	1
AT5G13790	AT1G18420	1
AT5G13790	AT1G18460	1
AT5G13790	AT1G18500	1
AT5G13790	AT1G18680	1
AT5G13790	AT1G18690	1
AT5G13790	AT1G18770	1
AT5G13790	AT1G18830	1
AT5G13790	AT1G18850	1
AT5G13790	AT1G18900	1
AT5G13790	AT1G18990	1
AT5G13790	AT1G19010	1
AT5G13790	AT1G19230	1
AT5G13790	AT1G19500	1
AT5G13790	AT1G19560	1
AT5G13790	AT1G19840	1
AT5G13790	AT1G20180	1
AT5G13790	AT1G20405	1
AT5G13790	AT1G20430	1
AT5G13790	AT1G20580	1
AT5G13790	AT1G20770	1
AT5G13790	AT1G20780	1
AT5G13790	AT1G20816	1
AT5G13790	AT1G20875	1
AT5G13790	AT1G21010	1
AT5G13790	AT1G21050	1
AT5G13790	AT1G21070	1
AT5G13790	AT1G21110	1
AT5G13790	AT1G21140	1
AT5G13790	AT1G21320	1
AT5G13790	AT1G21326	1
AT5G13790	AT1G21380	1
AT5G13790	AT1G21420	1
AT5G13790	AT1G21470	1
AT5G13790	AT1G21528	1
AT5G13790	AT1G21738	1
AT5G13790	AT1G21750	1
AT5G13790	AT1G21830	1
AT5G13790	AT1G21940	1
AT5G13790	AT1G22050	1
AT5G13790	AT1G22170	1
AT5G13790	AT1G22280	1
AT5G13790	AT1G22403	1
AT5G13790	AT1G22560	1
AT5G13790	AT1G22580	1
AT5G13790	AT1G22650	1
AT5G13790	AT1G22651	1
AT5G13790	AT1G22882	1
AT5G13790	AT1G22990	1
AT5G13790	AT1G23010	1
AT5G13790	AT1G23110	1
AT5G13790	AT1G23201	1
AT5G13790	AT1G23560	1
AT5G13790	AT1G23870	1
AT5G13790	AT1G23880	1
AT5G13790	AT1G24120	1
AT5G13790	AT1G24640	1
AT5G13790	AT1G24706	1
AT5G13790	AT1G25290	1
AT5G13790	AT1G25370	1
AT5G13790	AT1G25390	1
AT5G13790	AT1G25570	1
AT5G13790	AT1G26110	1
AT5G13790	AT1G26200	1
AT5G13790	AT1G26360	1
AT5G13790	AT1G26560	1
AT5G13790	AT1G26600	1
AT5G13790	AT1G26730	1
AT5G13790	AT1G26773	1
AT5G13790	AT1G26940	1
AT5G13790	AT1G27190	1
AT5G13790	AT1G27213	1
AT5G13790	AT1G27350	1
AT5G13790	AT1G27450	1
AT5G13790	AT1G27500	1
AT5G13790	AT1G27700	1
AT5G13790	AT1G27890	1
AT5G13790	AT1G28120	1
AT5G13790	AT1G28135	1
AT5G13790	AT1G28250	1
AT5G13790	AT1G28281	1
AT5G13790	AT1G28320	1
AT5G13790	AT1G28390	1
AT5G13790	AT1G28430	1
AT5G13790	AT1G28480	1
AT5G13790	AT1G28490	1
AT5G13790	AT1G28610	1
AT5G13790	AT1G29090	1
AT5G13790	AT1G29150	1
AT5G13790	AT1G29240	1
AT5G13790	AT1G29300	1
AT5G13790	AT1G29340	1
AT5G13790	AT1G29540	1
AT5G13790	AT1G29650	1
AT5G13790	AT1G29750	1
AT5G13790	AT1G29840	1
AT5G13790	AT1G29850	1
AT5G13790	AT1G29890	1
AT5G13790	AT1G29900	1
AT5G13790	AT1G29980	1
AT5G13790	AT1G30016	1
AT5G13790	AT1G30030	1
AT5G13790	AT1G30160	1
AT5G13790	AT1G30190	1
AT5G13790	AT1G30290	1
AT5G13790	AT1G30320	1
AT5G13790	AT1G30340	1
AT5G13790	AT1G30360	1
AT5G13790	AT1G30380	1
AT5G13790	AT1G30390	1
AT5G13790	AT1G30730	1
AT5G13790	AT1G30755	1
AT5G13790	AT1G30757	1
AT5G13790	AT1G30835	1
AT5G13790	AT1G30950	1
AT5G13790	AT1G31030	1
AT5G13790	AT1G31290	1
AT5G13790	AT1G31319	1
AT5G13790	AT1G31320	1
AT5G13790	AT1G31350	1
AT5G13790	AT1G31450	1
AT5G13790	AT1G31730	1
AT5G13790	AT1G31760	1
AT5G13790	AT1G31817	1
AT5G13790	AT1G31840	1
AT5G13790	AT1G31850	1
AT5G13790	AT1G31880	1
AT5G13790	AT1G31885	1
AT5G13790	AT1G31940	1
AT5G13790	AT1G32160	1
AT5G13790	AT1G32170	1
AT5G13790	AT1G32200	1
AT5G13790	AT1G32230	1
AT5G13790	AT1G32380	1
AT5G13790	AT1G32410	1
AT5G13790	AT1G32460	1
AT5G13790	AT1G32560	1
AT5G13790	AT1G32600	1
AT5G13790	AT1G32720	1
AT5G13790	AT1G32928	1
AT5G13790	AT1G33110	1
AT5G13790	AT1G33230	1
AT5G13790	AT1G33260	1
AT5G13790	AT1G33440	1
AT5G13790	AT1G33590	1
AT5G13790	AT1G33610	1
AT5G13790	AT1G33700	1
AT5G13790	AT1G33709	1
AT5G13790	AT1G33785	1
AT5G13790	AT1G33970	1
AT5G13790	AT1G34210	1
AT5G13790	AT1G34245	1
AT5G13790	AT1G34630	1
AT5G13790	AT1G35220	1
AT5G13790	AT1G35230	1
AT5G13790	AT1G35670	1
AT5G13790	AT1G36580	1
AT5G13790	AT1G36610	1
AT5G13790	AT1G36940	1
AT5G13790	AT1G37120	1
AT5G13790	AT1G38140	1
AT5G13790	AT1G43000	1
AT5G13790	AT1G43670	1
AT5G13790	AT1G43845	1
AT5G13790	AT1G44010	1
AT5G13790	AT1G44760	1
AT5G13790	AT1G45180	1
AT5G13790	AT1G45688	1
AT5G13790	AT1G45976	1
AT5G13790	AT1G46192	1
AT5G13790	AT1G47200	1
AT5G13790	AT1G47550	1
AT5G13790	AT1G47740	1
AT5G13790	AT1G47900	1
AT5G13790	AT1G47990	1
AT5G13790	AT1G48315	1
AT5G13790	AT1G48625	1
AT5G13790	AT1G48920	1
AT5G13790	AT1G49160	1
AT5G13790	AT1G49200	1
AT5G13790	AT1G49435	1
AT5G13790	AT1G49440	1
AT5G13790	AT1G49760	1
AT5G13790	AT1G49870	1
AT5G13790	AT1G50450	1
AT5G13790	AT1G50460	1
AT5G13790	AT1G50830	1
AT5G13790	AT1G51430	1
AT5G13790	AT1G51660	1
AT5G13790	AT1G51680	1
AT5G13790	AT1G51760	1
AT5G13790	AT1G51940	1
AT5G13790	AT1G51950	1
AT5G13790	AT1G52330	1
AT5G13790	AT1G52342	1
AT5G13790	AT1G52347	1
AT5G13790	AT1G52570	1
AT5G13790	AT1G52600	1
AT5G13790	AT1G53030	1
AT5G13790	AT1G53035	1
AT5G13790	AT1G53290	1
AT5G13790	AT1G53380	1
AT5G13790	AT1G53500	1
AT5G13790	AT1G53510	1
AT5G13790	AT1G53750	1
AT5G13790	AT1G53860	1
AT5G13790	AT1G54080	1
AT5G13790	AT1G54200	1
AT5G13790	AT1G54270	1
AT5G13790	AT1G54570	1
AT5G13790	AT1G54890	1
AT5G13790	AT1G55010	1
AT5G13790	AT1G55020	1
AT5G13790	AT1G55152	1
AT5G13790	AT1G55330	1
AT5G13790	AT1G55360	1
AT5G13790	AT1G55365	1
AT5G13790	AT1G55475	1
AT5G13790	AT1G55490	1
AT5G13790	AT1G55690	1
AT5G13790	AT1G56180	1
AT5G13790	AT1G56250	1
AT5G13790	AT1G56430	1
AT5G13790	AT1G56550	1
AT5G13790	AT1G56555	1
AT5G13790	AT1G57720	1
AT5G13790	AT1G57750	1
AT5G13790	AT1G58030	1
AT5G13790	AT1G58110	1
AT5G13790	AT1G58180	1
AT5G13790	AT1G58200	1
AT5G13790	AT1G58350	1
AT5G13790	AT1G58420	1
AT5G13790	AT1G59710	1
AT5G13790	AT1G59820	1
AT5G13790	AT1G59910	1
AT5G13790	AT1G59980	1
AT5G13790	AT1G60000	1
AT5G13790	AT1G60160	1
AT5G13790	AT1G60270	1
AT5G13790	AT1G60590	1
AT5G13790	AT1G60760	1
AT5G13790	AT1G60800	1
AT5G13790	AT1G60900	1
AT5G13790	AT1G61380	1
AT5G13790	AT1G61780	1
AT5G13790	AT1G61790	1
AT5G13790	AT1G61810	1
AT5G13790	AT1G61900	1
AT5G13790	AT1G61910	1
AT5G13790	AT1G62050	1
AT5G13790	AT1G62305	1
AT5G13790	AT1G62670	1
AT5G13790	AT1G62710	1
AT5G13790	AT1G62800	1
AT5G13790	AT1G62900	1
AT5G13790	AT1G62981	1
AT5G13790	AT1G63020	1
AT5G13790	AT1G63140	1
AT5G13790	AT1G63180	1
AT5G13790	AT1G63320	1
AT5G13790	AT1G63750	1
AT5G13790	AT1G63820	1
AT5G13790	AT1G63835	1
AT5G13790	AT1G63930	1
AT5G13790	AT1G64060	1
AT5G13790	AT1G64065	1
AT5G13790	AT1G64150	1
AT5G13790	AT1G64270	1
AT5G13790	AT1G64280	1
AT5G13790	AT1G64450	1
AT5G13790	AT1G64470	1
AT5G13790	AT1G64610	1
AT5G13790	AT1G64618	1
AT5G13790	AT1G64720	1
AT5G13790	AT1G65630	1
AT5G13790	AT1G65830	1
AT5G13790	AT1G65880	1
AT5G13790	AT1G65980	1
AT5G13790	AT1G66235	1
AT5G13790	AT1G66260	1
AT5G13790	AT1G66360	1
AT5G13790	AT1G66480	1
AT5G13790	AT1G66590	1
AT5G13790	AT1G66780	1
AT5G13790	AT1G66783	1
AT5G13790	AT1G66790	1
AT5G13790	AT1G66960	1
AT5G13790	AT1G67040	1
AT5G13790	AT1G67070	1
AT5G13790	AT1G67080	1
AT5G13790	AT1G67230	1
AT5G13790	AT1G67238	1
AT5G13790	AT1G67540	1
AT5G13790	AT1G67550	1
AT5G13790	AT1G67770	1
AT5G13790	AT1G67855	1
AT5G13790	AT1G67856	1
AT5G13790	AT1G68090	1
AT5G13790	AT1G68390	1
AT5G13790	AT1G68470	1
AT5G13790	AT1G68510	1
AT5G13790	AT1G68740	1
AT5G13790	AT1G68820	1
AT5G13790	AT1G69190	1
AT5G13790	AT1G69252	1
AT5G13790	AT1G69320	1
AT5G13790	AT1G69430	1
AT5G13790	AT1G69520	1
AT5G13790	AT1G69930	1
AT5G13790	AT1G70180	1
AT5G13790	AT1G70210	1
AT5G13790	AT1G70270	1
AT5G13790	AT1G70400	1
AT5G13790	AT1G70480	1
AT5G13790	AT1G70610	1
AT5G13790	AT1G70620	1
AT5G13790	AT1G70750	1
AT5G13790	AT1G70949	1
AT5G13790	AT1G71010	1
AT5G13790	AT1G71350	1
AT5G13790	AT1G71400	1
AT5G13790	AT1G71800	1
AT5G13790	AT1G71950	1
AT5G13790	AT1G71980	1
AT5G13790	AT1G72160	1
AT5G13790	AT1G72270	1
AT5G13790	AT1G72416	1
AT5G13790	AT1G72420	1
AT5G13790	AT1G72490	1
AT5G13790	AT1G72600	1
AT5G13790	AT1G72640	1
AT5G13790	AT1G72645	1
AT5G13790	AT1G72690	1
AT5G13790	AT1G72710	1
AT5G13790	AT1G72910	1
AT5G13790	AT1G73680	1
AT5G13790	AT1G73770	1
AT5G13790	AT1G74120	1
AT5G13790	AT1G74130	1
AT5G13790	AT1G74140	1
AT5G13790	AT1G74300	1
AT5G13790	AT1G74448	1
AT5G13790	AT1G74510	1
AT5G13790	AT1G74640	1
AT5G13790	AT1G74929	1
AT5G13790	AT1G75020	1
AT5G13790	AT1G75220	1
AT5G13790	AT1G75295	1
AT5G13790	AT1G75350	1
AT5G13790	AT1G75800	1
AT5G13790	AT1G75840	1
AT5G13790	AT1G75890	1
AT5G13790	AT1G76140	1
AT5G13790	AT1G76185	1
AT5G13790	AT1G76230	1
AT5G13790	AT1G76250	1
AT5G13790	AT1G76320	1
AT5G13790	AT1G76390	1
AT5G13790	AT1G76490	1
AT5G13790	AT1G76520	1
AT5G13790	AT1G76550	1
AT5G13790	AT1G76660	1
AT5G13790	AT1G76670	1
AT5G13790	AT1G76810	1
AT5G13790	AT1G76940	1
AT5G13790	AT1G77095	1
AT5G13790	AT1G77145	1
AT5G13790	AT1G77260	1
AT5G13790	AT1G77400	1
AT5G13790	AT1G77420	1
