TF	Gene	Score
RB1	MCM5	1
RB1	MCM6	1
RB1	MDM2	1
RB1	MGA	1
RB1	MORF4L1	1
RB1	MRPL37	1
RB1	MZT2A	1
RB1	NARFL	1
RB1	NASP	1
RB1	NCL	1
RB1	NR3C2	1
RB1	OTUD7B	1
RB1	PCNA	1
RB1	PPP2R5A	1
RB1	PRPF19	1
RB1	PRRT2	1
RB1	PTMA	1
RB1	RBL1	1
RB1	RPA2	1
RB1	SEC22C	1
RB1	SHMT2	1
RB1	SLC16A6	1
RB1	SNRNP70	1
RB1	SRPR	1
RB1	SS18L2	1
RB1	STT3B	1
RB1	TIPIN	1
RB1	TM9SF1	1
RB1	TMEM109	1
RB1	TMUB1	1
RB1	TMX1	1
RB1	TP73	1
RB1	TRIM45	1
RB1	TSSK4	1
RB1	TTC7A	1
RB1	UBE2Q1	1
RB1	UBFD1	1
RB1	VTA1	1
RB1	WDR8	1
RB1	ZNF184	1
RB1	ZNF367	1
RB1	ZNF74	1
REL	ADCK4	1
REL	ALG6	1
REL	ASTL	1
REL	ATP5G1	1
REL	B9D2	1
REL	BCL3	1
REL	BCL6B	1
REL	BMI1	1
REL	C14ORF43	1
REL	C14ORF80	1
REL	C17ORF49	1
REL	C1ORF151	1
REL	C1ORF86	1
REL	CCDC28B	1
REL	CDC37	1
REL	COMMD3	1
REL	CREB1	1
REL	CRIP1	1
REL	CTDSP1	1
REL	CYB561	1
REL	DCDC2B	1
REL	DLX2	1
REL	DUSP2	1
REL	DUSP22	1
REL	EHBP1L1	1
REL	EML2	1
REL	FAM189B	1
REL	FAM89B	1
REL	FCHSD2	1
REL	GLRX3	1
REL	GPBP1	1
REL	GYS1	1
REL	HCST	1
REL	HIVEP1	1
REL	IER2	1
REL	IKZF3	1
REL	IQCC	1
REL	IRF2BP2	1
REL	IRF2BPL	1
REL	ITPKC	1
REL	JUNB	1
REL	KCNN1	1
REL	KDM6B	1
REL	KREMEN2	1
REL	MAML2	1
REL	MLL5	1
REL	MYL6	1
REL	MYL6B	1
REL	MZF1	1
REL	NDUFV1	1
REL	NFATC1	1
REL	NFKB2	1
REL	NFKBIA	1
REL	NFKBIE	1
REL	NOC3L	1
REL	PAQR4	1
REL	PEF1	1
REL	PEX7	1
REL	PFN1	1
REL	PLEC	1
REL	PLXNA1	1
REL	PRDX2	1
REL	PRR14	1
REL	PTMA	1
REL	RASSF2	1
REL	RELB	1
REL	RHOF	1
REL	RNASEK	1
REL	RNF167	1
REL	RPL23A	1
REL	RPL23AP42	1
REL	RUVBL2	1
REL	S1PR2	1
REL	SETD5	1
REL	SH2B3	1
REL	SIN3A	1
REL	SLC25A11	1
REL	SLC35B2	1
REL	STAT1	1
REL	STX10	1
REL	STXBP3	1
REL	TAF10	1
REL	TGFB1	1
REL	TMEM91	1
REL	TMTC2	1
REL	TNF	1
REL	TNFAIP3	1
REL	TNIP1	1
REL	VIM	1
REL	WNT1	1
REL	WNT10B	1
REL	ZPBP2	1
RELA	ACSS2	1
RELA	ADAM8	1
RELA	AFF3	1
RELA	AGPAT3	1
RELA	AHNAK	1
RELA	ALAS1	1
RELA	ALKBH6	1
RELA	ARHGEF40	1
RELA	ARL6IP5	1
RELA	B2M	1
RELA	BBC3	1
RELA	BCL3	1
RELA	BCL6B	1
RELA	BECN1	1
RELA	BIRC3	1
RELA	BNIP1	1
RELA	C11ORF46	1
RELA	C14ORF43	1
RELA	C16ORF53	1
RELA	C17ORF49	1
RELA	C19ORF46	1
RELA	C1ORF151	1
RELA	C1ORF190	1
RELA	C1ORF213	1
RELA	C3ORF63	1
RELA	C6ORF154	1
RELA	C6ORF62	1
RELA	C9ORF100	1
RELA	CACHD1	1
RELA	CAMK2G	1
RELA	CAMTA2	1
RELA	CCDC107	1
RELA	CDC37	1
RELA	COPS7B	1
RELA	COX18	1
RELA	CRADD	1
RELA	CYB561	1
RELA	DIABLO	1
RELA	DLX2	1
RELA	DOCK9	1
RELA	DPF3	1
RELA	DPP3	1
RELA	DUOX2	1
RELA	DUOXA2	1
RELA	DUSP22	1
RELA	EML2	1
RELA	EPHA2	1
RELA	FAM158A	1
RELA	FAM167A	1
RELA	FAM189B	1
RELA	FAM65A	1
RELA	FCHSD2	1
RELA	FGR	1
RELA	FOSB	1
RELA	GFPT2	1
RELA	GGA3	1
RELA	GGT7	1
RELA	GPBP1	1
RELA	GRN	1
RELA	GYS1	1
RELA	HIST1H2AH	1
RELA	HIST1H2BK	1
RELA	HIST1H4I	1
RELA	IFIH1	1
RELA	IKBKE	1
RELA	IKZF3	1
RELA	IL6ST	1
RELA	IMMP2L	1
RELA	INCA1	1
RELA	INO80C	1
RELA	IQCC	1
RELA	IRF2	1
RELA	IRF2BPL	1
RELA	IRF5	1
RELA	JUNB	1
RELA	KCNN1	1
RELA	KCTD11	1
RELA	KDM1B	1
RELA	KDM6B	1
RELA	KIAA0430	1
RELA	KLF6	1
RELA	KLHL17	1
RELA	KREMEN2	1
RELA	LPXN	1
RELA	LTA	1
RELA	MAML2	1
RELA	MAP2K3	1
RELA	MAZ	1
RELA	MEGF8	1
RELA	MIOS	1
RELA	MPND	1
RELA	MRPS7	1
RELA	MVP	1
RELA	MYO1C	1
RELA	NDE1	1
RELA	NDUFB7	1
RELA	NFAT5	1
RELA	NFATC1	1
RELA	NFATC2	1
RELA	NFKB1	1
RELA	NFKB2	1
RELA	NFKBIA	1
RELA	NFKBIB	1
RELA	NFKBIE	1
RELA	NFKBIZ	1
RELA	NOC2L	1
RELA	NOD2	1
RELA	NPHP4	1
RELA	OAS3	1
RELA	OPTN	1
RELA	PAQR4	1
RELA	PARP1	1
RELA	PDE6D	1
RELA	PES1	1
RELA	PFKFB2	1
RELA	PHLDB1	1
RELA	PLEC	1
RELA	PLEKHF1	1
RELA	PLEKHN1	1
RELA	PLK3	1
RELA	PLLP	1
RELA	POLR1C	1
RELA	POMGNT1	1
RELA	PPP1R1B	1
RELA	PRDX2	1
RELA	PRRT2	1
RELA	PSME3	1
RELA	RAB7L1	1
RELA	RALGDS	1
RELA	RAP2C	1
RELA	RARG	1
RELA	RARS	1
RELA	RASSF2	1
RELA	RC3H2	1
RELA	REL	1
RELA	RNASEK	1
RELA	RNF167	1
RELA	RPL23A	1
RELA	RPL23AP42	1
RELA	RPL35	1
RELA	RPS6KA1	1
RELA	RUVBL2	1
RELA	S1PR2	1
RELA	SCAMP3	1
RELA	SCN4B	1
RELA	SEC24A	1
RELA	SEC62	1
RELA	SH2B3	1
RELA	SH3TC1	1
RELA	SIN3A	1
RELA	SIRT1	1
RELA	SIRT2	1
RELA	SIT1	1
RELA	SLC16A6	1
RELA	SLC25A11	1
RELA	SLC34A3	1
RELA	SLC35B2	1
RELA	SRP14	1
RELA	STAP2	1
RELA	STARD3	1
RELA	STAT6	1
RELA	STXBP3	1
RELA	STXBP5	1
RELA	TAPBP	1
RELA	TCTEX1D4	1
RELA	TFB1M	1
RELA	TLCD1	1
RELA	TMEM95	1
RELA	TMPO	1
RELA	TMTC2	1
RELA	TNF	1
RELA	TNFAIP3	1
RELA	TNFRSF18	1
RELA	TNFRSF4	1
RELA	TNIP1	1
RELA	TPMT	1
RELA	TRAF3	1
RELA	UBA3	1
RELA	UNKL	1
RELA	USP49	1
RELA	VEZF1	1
RELA	WDR26	1
RELA	WDR38	1
RELA	WNT1	1
RELA	WNT10A	1
RELA	WNT10B	1
RELA	XKR8	1
RELA	YIPF3	1
RELA	YOD1	1
RELA	ZBTB1	1
RELA	ZBTB17	1
RELA	ZBTB22	1
RELA	ZBTB25	1
RELA	ZBTB6	1
RELA	ZFP36	1
RELA	ZFP36L2	1
RELA	ZFP91	1
RELA	ZFP91-CNTF	1
RELA	ZNF436	1
RELA	ZPBP2	1
REST	ACD	1
REST	APC2	1
REST	ATHL1	1
REST	ATP5I	1
REST	ATP6V0B	1
REST	BARHL1	1
REST	BSX	1
REST	C12ORF34	1
REST	C16ORF92	1
REST	C17ORF101	1
REST	C19ORF39	1
REST	C1QL2	1
REST	C20ORF71	1
REST	C3ORF14	1
REST	C8ORF82	1
REST	C9ORF46	1
REST	CABP7	1
REST	CACNA1B	1
REST	CACNG7	1
REST	CCDC108	1
REST	CDK5R2	1
REST	CECR6	1
REST	CELF6	1
REST	CHAT	1
REST	CHGA	1
REST	CHGB	1
REST	CHRM4	1
REST	CHRNB2	1
REST	CLPS	1
REST	CNTD2	1
REST	CNTNAP2	1
REST	COL5A3	1
REST	CPLX2	1
REST	CRH	1
REST	CYP4F3	1
REST	DBC1	1
REST	DGAT1	1
REST	DLGAP3	1
REST	DPH2	1
REST	DPYSL4	1
REST	DRD3	1
REST	ENDOD1	1
REST	EPS8L1	1
REST	ERICH1	1
REST	FAM155A	1
REST	FAM57B	1
REST	FBXL16	1
REST	FLJ43860	1
REST	GLRA1	1
REST	GOLGA7B	1
REST	GPR6	1
REST	GPRIN1	1
REST	GRIA2	1
REST	GRIK2	1
REST	GRIN1	1
REST	GRIPAP1	1
REST	GRM4	1
REST	HCN2	1
REST	HES3	1
REST	HEXDC	1
REST	HHATL	1
REST	HIC1	1
REST	HRH3	1
REST	HTR5A	1
REST	ICMT	1
REST	INA	1
REST	JPH3	1
REST	KCNIP2	1
REST	KCNJ6	1
REST	KCNK12	1
REST	L1CAM	1
REST	LCA10	1
REST	LGALS13	1
REST	LHFPL5	1
REST	LHX3	1
REST	LHX5	1
REST	LIN28A	1
REST	LRRC14	1
REST	LRRC24	1
REST	MAPK8IP1	1
REST	MARCH11	1
REST	MAST1	1
REST	MC1R	1
REST	MGAT5B	1
REST	MLN	1
REST	MMP24	1
REST	MYL5	1
REST	NCAN	1
REST	NEFH	1
REST	NEFM	1
REST	NLRP6	1
REST	NMS	1
REST	NPAS4	1
REST	NPPB	1
REST	NXPH1	1
REST	OGDHL	1
REST	OLFM3	1
REST	OVCA2	1
REST	PARD6A	1
REST	PDE4C	1
REST	PLCH2	1
REST	POU4F3	1
REST	PPA1	1
REST	PRDM11	1
REST	PRLHR	1
REST	PRMT8	1
REST	PRSS27	1
REST	PTCHD2	1
REST	PTPRCAP	1
REST	PTPRH	1
REST	PTPRN	1
REST	QTRT1	1
REST	RAP1GAP	1
REST	RDH13	1
REST	RDH8	1
REST	RECQL4	1
REST	RLTPR	1
REST	RPH3A	1
REST	RPS15	1
REST	RPS6KB2	1
REST	RTBDN	1
REST	RUNDC3A	1
REST	RXFP3	1
REST	S100A7	1
REST	SCRT1	1
REST	SEZ6	1
REST	SIRT6	1
REST	SLC12A5	1
REST	SLC17A6	1
REST	SLC18A3	1
REST	SLC2A2	1
REST	SLC6A5	1
REST	SLC7A14	1
REST	SNAP25	1
REST	SPTBN4	1
REST	ST8SIA3	1
REST	STMN2	1
REST	SULT4A1	1
REST	SYN1	1
REST	SYP	1
REST	SYT5	1
REST	SYT6	1
REST	TAS1R3	1
REST	TMEM179	1
REST	TMEM181	1
REST	TMEM22	1
REST	TMEM90A	1
REST	TRPC7	1
REST	TTC9B	1
REST	TUBB3	1
REST	UBE2Q1	1
REST	UNC13A	1
REST	VGF	1
REST	VWC2L	1
REST	WAC	1
REST	XKR4	1
REST	XKR7	1
REST	ZNF579	1
RFX1	ABHD14A	1
RFX1	ABHD14B	1
RFX1	ACADVL	1
RFX1	ACD	1
RFX1	ADC	1
RFX1	ADCK4	1
RFX1	ADORA2A	1
RFX1	AHI1	1
RFX1	AHNAK	1
RFX1	AHNAK2	1
RFX1	ALDOA	1
RFX1	AP1M1	1
RFX1	AP2B1	1
RFX1	AP2S1	1
RFX1	ARMC3	1
RFX1	ASPDH	1
RFX1	ATP6V1F	1
RFX1	AXIN1	1
RFX1	BAI2	1
RFX1	BBC3	1
RFX1	BBS2	1
RFX1	BCL2L1	1
RFX1	BCL6	1
RFX1	BRP44	1
RFX1	BZRAP1	1
RFX1	C10ORF27	1
RFX1	C10ORF67	1
RFX1	C14ORF43	1
RFX1	C14ORF79	1
RFX1	C14ORF80	1
RFX1	C15ORF57	1
RFX1	C16ORF11	1
RFX1	C16ORF48	1
RFX1	C16ORF86	1
RFX1	C19ORF23	1
RFX1	C19ORF24	1
RFX1	C1ORF192	1
RFX1	C1ORF194	1
RFX1	C20ORF201	1
RFX1	C20ORF85	1
RFX1	C2CD2L	1
RFX1	C2ORF70	1
RFX1	C7ORF45	1
RFX1	C7ORF51	1
RFX1	C9ORF117	1
RFX1	CAMK2B	1
RFX1	CAPS2	1
RFX1	CBX4	1
RFX1	CBX8	1
RFX1	CCDC103	1
RFX1	CCDC110	1
RFX1	CCDC13	1
RFX1	CCDC147	1
RFX1	CCDC151	1
RFX1	CCDC28B	1
RFX1	CCDC34	1
RFX1	CCDC40	1
RFX1	CCDC46	1
RFX1	CDK2AP2	1
RFX1	CDK4	1
RFX1	CELF6	1
RFX1	CFL1	1
RFX1	CHL1	1
RFX1	CIRBP	1
RFX1	CISH	1
RFX1	CNGA3	1
RFX1	CRABP2	1
RFX1	CRIP1	1
RFX1	CSNK1G2	1
RFX1	CUTA	1
RFX1	CXORF22	1
RFX1	CYB561	1
RFX1	DAAM1	1
RFX1	DAD1	1
RFX1	DCAF6	1
RFX1	DCDC2B	1
RFX1	DDX31	1
RFX1	DEPDC4	1
RFX1	DLG4	1
RFX1	DMWD	1
RFX1	DNAH1	1
RFX1	DNAH6	1
RFX1	DNAI2	1
RFX1	DPAGT1	1
RFX1	DPF1	1
RFX1	DUSP28	1
RFX1	DYDC1	1
RFX1	DYDC2	1
RFX1	DYRK1B	1
RFX1	DYRK3	1
RFX1	EFNA1	1
RFX1	EFTUD2	1
RFX1	EHBP1L1	1
RFX1	EIF2B4	1
RFX1	EIF2S2	1
RFX1	ELMOD2	1
RFX1	EML1	1
RFX1	ENKUR	1
RFX1	ENO2	1
RFX1	FAM110A	1
RFX1	FAM167A	1
RFX1	FAM195A	1
RFX1	FAM89B	1
RFX1	FBXL15	1
RFX1	FKBP2	1
RFX1	FLI1	1
RFX1	FLII	1
RFX1	FLJ35776	1
RFX1	FLJ45983	1
RFX1	FOXN3	1
RFX1	FUZ	1
RFX1	FXYD1	1
RFX1	FXYD7	1
RFX1	GALE	1
RFX1	GATA3	1
RFX1	GFER	1
RFX1	GIT1	1
RFX1	GLIPR1L1	1
RFX1	GNAI2	1
RFX1	GPR68	1
RFX1	GRIFIN	1
RFX1	GRIK5	1
RFX1	GRIN1	1
RFX1	GSTZ1	1
RFX1	GTF2F1	1
RFX1	GTF2I	1
RFX1	GTF3C4	1
RFX1	GZF1	1
RFX1	H2AFX	1
RFX1	HDAC7	1
RFX1	HES4	1
RFX1	HMGCS1	1
RFX1	HPCAL4	1
RFX1	HRAS	1
RFX1	HSP90B1	1
RFX1	HYAL2	1
RFX1	IFT57	1
RFX1	IQCC	1
RFX1	ISOC2	1
RFX1	ITPKC	1
RFX1	JMJD8	1
RFX1	JOSD2	1
RFX1	JUNB	1
RFX1	KATNAL2	1
RFX1	KCNA10	1
RFX1	KCNK4	1
RFX1	KDM6B	1
RFX1	KIAA0182	1
RFX1	KIAA0232	1
RFX1	KIAA0753	1
RFX1	KIAA1324	1
RFX1	KIAA1430	1
RFX1	KIF9	1
RFX1	KLF12	1
RFX1	KLHDC9	1
RFX1	KLHL18	1
RFX1	LDB1	1
RFX1	LETM2	1
RFX1	LFNG	1
RFX1	LIN37	1
RFX1	LNX2	1
RFX1	LRDD	1
RFX1	LRRC14	1
RFX1	LRRC56	1
RFX1	LRRC6	1
RFX1	LRRC67	1
RFX1	LYPLA2	1
RFX1	MAF1	1
RFX1	MAFK	1
RFX1	MAP2K3	1
RFX1	MAP7D1	1
RFX1	MAPK10	1
RFX1	MAPKAPK3	1
RFX1	MAPRE2	1
RFX1	MARCH9	1
RFX1	MCFD2	1
RFX1	MED25	1
RFX1	MFSD3	1
RFX1	MLL5	1
RFX1	MMAB	1
RFX1	MRPL28	1
RFX1	MUS81	1
RFX1	MVK	1
RFX1	MZF1	1
RFX1	NAP1L1	1
RFX1	NCOA5	1
RFX1	NDUFA4L2	1
RFX1	NGEF	1
RFX1	NHLRC4	1
RFX1	NOXO1	1
RFX1	NR2F2	1
RFX1	NR4A2	1
RFX1	OTOF	1
RFX1	OTX1	1
RFX1	P2RX3	1
RFX1	PACRGL	1
RFX1	PARD6A	1
RFX1	PBX3	1
RFX1	PBXIP1	1
RFX1	PCSK5	1
RFX1	PDCD6	1
RFX1	PDE4A	1
RFX1	PDZD4	1
RFX1	PER1	1
RFX1	PEX12	1
RFX1	PHC1	1
RFX1	PICK1	1
RFX1	PIGQ	1
RFX1	PITPNM1	1
RFX1	PLEC	1
RFX1	PLK3	1
RFX1	PLXNB1	1
RFX1	PNKD	1
RFX1	POLR2G	1
RFX1	POLR3H	1
RFX1	POMT2	1
RFX1	PPM1E	1
RFX1	PRDM4	1
RFX1	PRKCSH	1
RFX1	PROX2	1
RFX1	PRPF19	1
RFX1	PRRT2	1
RFX1	PSD	1
RFX1	PTMA	1
RFX1	PTPN6	1
RFX1	PTPRCAP	1
RFX1	PTRH1	1
RFX1	PVRL4	1
RFX1	PYGO2	1
RFX1	RAB11FIP2	1
RFX1	RAB36	1
RFX1	RASSF1	1
RFX1	RECQL4	1
RFX1	REPIN1	1
RFX1	REXO1	1
RFX1	RFC5	1
RFX1	RHBDL1	1
RFX1	RHOF	1
RFX1	RNF182	1
RFX1	RNF44	1
RFX1	RNPEPL1	1
RFX1	RPL23A	1
RFX1	RPL23AP42	1
RFX1	RPS6KB2	1
RFX1	RPUSD2	1
RFX1	RTDR1	1
RFX1	S100A5	1
RFX1	S100A6	1
RFX1	SCYL2	1
RFX1	SEC61A2	1
RFX1	SHARPIN	1
RFX1	SIK3	1
RFX1	SLC4A2	1
RFX1	SLC50A1	1
RFX1	SLC6A17	1
RFX1	SMCR7	1
RFX1	SNX17	1
RFX1	SNX25	1
RFX1	SOAT1	1
RFX1	SSRP1	1
RFX1	SSSCA1	1
RFX1	STUB1	1
RFX1	SUN2	1
RFX1	SYNGAP1	1
RFX1	SYNGR3	1
RFX1	TACC3	1
RFX1	TAF6L	1
RFX1	TBC1D16	1
RFX1	TBC1D19	1
RFX1	TBCEL	1
RFX1	TCF7	1
RFX1	TCTEX1D4	1
RFX1	TCTN3	1
RFX1	TESK1	1
RFX1	THNSL1	1
RFX1	THOC1	1
RFX1	TMC1	1
RFX1	TMC6	1
RFX1	TMC8	1
RFX1	TMEM109	1
RFX1	TMEM129	1
RFX1	TMEM132A	1
RFX1	TMEM209	1
RFX1	TMEM67	1
RFX1	TMEM9	1
RFX1	TNFRSF19	1
RFX1	TNPO1	1
RFX1	TRIM39	1
RFX1	TSPAN31	1
RFX1	TTC16	1
RFX1	TUSC2	1
RFX1	TWF2	1
RFX1	UBXN6	1
RFX1	WARS2	1
RFX1	WDR17	1
RFX1	WDR24	1
RFX1	WDR35	1
RFX1	WDR90	1
RFX1	WHSC1L1	1
RFX1	WNT1	1
RFX1	WWOX	1
RFX1	ZBTB48	1
RFX1	ZBTB7B	1
RFX1	ZFPM1	1
RFX1	ZMYND10	1
RFX1	ZNF513	1
RFX1	ZNF574	1
RFX1	ZNF862	1
RFX1	ZSCAN18	1
RFX2	ABHD14A	1
RFX2	ABHD14B	1
RFX2	ADORA2A	1
RFX2	AHNAK	1
RFX2	BAI2	1
RFX2	BBC3	1
RFX2	BCL6	1
RFX2	BZRAP1	1
RFX2	C14ORF43	1
RFX2	C14ORF80	1
RFX2	C19ORF23	1
RFX2	C19ORF24	1
RFX2	CBX4	1
RFX2	CBX8	1
RFX2	CFL1	1
RFX2	CIRBP	1
RFX2	CISH	1
RFX2	CRIP1	1
RFX2	CSNK1G2	1
RFX2	DPAGT1	1
RFX2	DUSP28	1
RFX2	EHBP1L1	1
RFX2	FAM195A	1
RFX2	FAM89B	1
RFX2	FKBP2	1
RFX2	FLJ45983	1
RFX2	GATA3	1
RFX2	GFER	1
RFX2	GIT1	1
RFX2	GNAI2	1
RFX2	GRIFIN	1
RFX2	HDAC7	1
RFX2	HYAL2	1
RFX2	JMJD8	1
RFX2	JUNB	1
RFX2	KCNK4	1
RFX2	KDM6B	1
RFX2	KIAA0182	1
RFX2	KLF12	1
RFX2	LDB1	1
RFX2	LFNG	1
RFX2	LIN37	1
RFX2	LRDD	1
RFX2	LRRC14	1
RFX2	MAF1	1
RFX2	MAP2K3	1
RFX2	MAP7D1	1
RFX2	MAPKAPK3	1
RFX2	MFSD3	1
RFX2	MLL5	1
RFX2	MUS81	1
RFX2	NDUFA4L2	1
RFX2	NOXO1	1
RFX2	NR4A2	1
RFX2	PER1	1
RFX2	PLEC	1
RFX2	PLK3	1
RFX2	PRRT2	1
RFX2	PTMA	1
RFX2	PTPN6	1
RFX2	RASSF1	1
RFX2	RECQL4	1
RFX2	RHBDL1	1
RFX2	RHOF	1
RFX2	RNF44	1
RFX2	RNPEPL1	1
RFX2	RPL23A	1
RFX2	RPL23AP42	1
RFX2	S100A5	1
RFX2	S100A6	1
RFX2	SHARPIN	1
RFX2	SSSCA1	1
RFX2	SYNGR3	1
RFX2	TACC3	1
RFX2	TCF7	1
RFX2	TCTEX1D4	1
RFX2	TMC6	1
RFX2	TMC8	1
RFX2	TMEM129	1
RFX2	TUSC2	1
RFX2	TWF2	1
RFX2	WNT1	1
RFX2	ZBTB7B	1
RFX2	ZFPM1	1
RFX2	ZMYND10	1
RFX3	ABHD14A	1
RFX3	ABHD14B	1
RFX3	ADORA2A	1
RFX3	AHNAK	1
RFX3	BAI2	1
RFX3	BBC3	1
RFX3	BCL6	1
RFX3	BZRAP1	1
RFX3	C14ORF43	1
RFX3	C14ORF80	1
RFX3	C19ORF23	1
RFX3	C19ORF24	1
RFX3	CBX4	1
RFX3	CBX8	1
RFX3	CFL1	1
RFX3	CIRBP	1
RFX3	CISH	1
RFX3	CRIP1	1
RFX3	CSNK1G2	1
RFX3	DPAGT1	1
RFX3	DUSP28	1
RFX3	EHBP1L1	1
RFX3	FAM195A	1
RFX3	FAM89B	1
RFX3	FKBP2	1
RFX3	FLJ45983	1
RFX3	GATA3	1
RFX3	GFER	1
RFX3	GIT1	1
RFX3	GNAI2	1
RFX3	GRIFIN	1
RFX3	HDAC7	1
RFX3	HYAL2	1
RFX3	JMJD8	1
RFX3	JUNB	1
RFX3	KCNK4	1
RFX3	KDM6B	1
RFX3	KIAA0182	1
RFX3	KLF12	1
RFX3	LDB1	1
RFX3	LFNG	1
RFX3	LIN37	1
RFX3	LRDD	1
RFX3	LRRC14	1
RFX3	MAF1	1
RFX3	MAP2K3	1
RFX3	MAP7D1	1
RFX3	MAPKAPK3	1
RFX3	MFSD3	1
RFX3	MLL5	1
RFX3	MUS81	1
RFX3	NDUFA4L2	1
RFX3	NOXO1	1
RFX3	NR4A2	1
RFX3	PER1	1
RFX3	PLEC	1
RFX3	PLK3	1
RFX3	PRRT2	1
RFX3	PTMA	1
RFX3	PTPN6	1
RFX3	RASSF1	1
RFX3	RECQL4	1
RFX3	RHBDL1	1
RFX3	RHOF	1
RFX3	RNF44	1
RFX3	RNPEPL1	1
RFX3	RPL23A	1
RFX3	RPL23AP42	1
RFX3	S100A5	1
RFX3	S100A6	1
RFX3	SHARPIN	1
RFX3	SSSCA1	1
RFX3	SYNGR3	1
RFX3	TACC3	1
RFX3	TCF7	1
RFX3	TCTEX1D4	1
RFX3	TMC6	1
RFX3	TMC8	1
RFX3	TMEM129	1
RFX3	TUSC2	1
RFX3	TWF2	1
RFX3	WNT1	1
RFX3	ZBTB7B	1
RFX3	ZFPM1	1
RFX3	ZMYND10	1
RFX4	ABHD14A	1
RFX4	ABHD14B	1
RFX4	ADORA2A	1
RFX4	AHNAK	1
RFX4	BAI2	1
RFX4	BBC3	1
RFX4	BCL6	1
RFX4	BZRAP1	1
RFX4	C14ORF43	1
RFX4	C14ORF80	1
RFX4	C19ORF23	1
RFX4	C19ORF24	1
RFX4	CBX4	1
RFX4	CBX8	1
RFX4	CFL1	1
RFX4	CIRBP	1
RFX4	CISH	1
RFX4	CRIP1	1
RFX4	CSNK1G2	1
RFX4	DPAGT1	1
RFX4	DUSP28	1
RFX4	EHBP1L1	1
RFX4	FAM195A	1
RFX4	FAM89B	1
RFX4	FKBP2	1
RFX4	FLJ45983	1
RFX4	GATA3	1
RFX4	GFER	1
RFX4	GIT1	1
RFX4	GNAI2	1
RFX4	GRIFIN	1
RFX4	HDAC7	1
RFX4	HYAL2	1
RFX4	JMJD8	1
RFX4	JUNB	1
RFX4	KCNK4	1
RFX4	KDM6B	1
RFX4	KIAA0182	1
RFX4	KLF12	1
RFX4	LDB1	1
RFX4	LFNG	1
RFX4	LIN37	1
RFX4	LRDD	1
RFX4	LRRC14	1
RFX4	MAF1	1
RFX4	MAP2K3	1
RFX4	MAP7D1	1
RFX4	MAPKAPK3	1
RFX4	MFSD3	1
RFX4	MLL5	1
RFX4	MUS81	1
RFX4	NDUFA4L2	1
RFX4	NOXO1	1
RFX4	NR4A2	1
RFX4	PER1	1
RFX4	PLEC	1
RFX4	PLK3	1
RFX4	PRRT2	1
RFX4	PTMA	1
RFX4	PTPN6	1
RFX4	RASSF1	1
RFX4	RECQL4	1
RFX4	RHBDL1	1
RFX4	RHOF	1
RFX4	RNF44	1
RFX4	RNPEPL1	1
RFX4	RPL23A	1
RFX4	RPL23AP42	1
RFX4	S100A5	1
RFX4	S100A6	1
RFX4	SHARPIN	1
RFX4	SSSCA1	1
RFX4	SYNGR3	1
RFX4	TACC3	1
RFX4	TCF7	1
RFX4	TCTEX1D4	1
RFX4	TMC6	1
RFX4	TMC8	1
RFX4	TMEM129	1
RFX4	TUSC2	1
RFX4	TWF2	1
RFX4	WNT1	1
RFX4	ZBTB7B	1
RFX4	ZFPM1	1
RFX4	ZMYND10	1
RFX5	ABHD14A	1
RFX5	ABHD14B	1
RFX5	ACADVL	1
RFX5	ADCK4	1
RFX5	ADORA2A	1
RFX5	AHNAK	1
RFX5	AHNAK2	1
RFX5	AP1M1	1
RFX5	AP2B1	1
RFX5	ARMC3	1
RFX5	ASPDH	1
RFX5	BAI2	1
RFX5	BBC3	1
RFX5	BCL2L1	1
RFX5	BCL6	1
RFX5	BZRAP1	1
RFX5	C14ORF43	1
RFX5	C14ORF79	1
RFX5	C14ORF80	1
RFX5	C15ORF57	1
RFX5	C16ORF11	1
RFX5	C19ORF23	1
RFX5	C19ORF24	1
RFX5	C1ORF192	1
RFX5	C1ORF194	1
RFX5	C2CD2L	1
RFX5	C7ORF45	1
RFX5	C7ORF51	1
RFX5	C9ORF117	1
RFX5	CBX4	1
RFX5	CBX8	1
RFX5	CCDC103	1
RFX5	CCDC13	1
RFX5	CCDC147	1
RFX5	CCDC40	1
RFX5	CFL1	1
RFX5	CIRBP	1
RFX5	CISH	1
RFX5	CRABP2	1
RFX5	CRIP1	1
RFX5	CSNK1G2	1
RFX5	CUTA	1
RFX5	CXORF22	1
RFX5	DDX31	1
RFX5	DEPDC4	1
RFX5	DLG4	1
RFX5	DMWD	1
RFX5	DNAH6	1
RFX5	DPAGT1	1
RFX5	DUSP28	1
RFX5	DYDC1	1
RFX5	DYDC2	1
RFX5	EFNA1	1
RFX5	EFTUD2	1
RFX5	EHBP1L1	1
RFX5	EIF2B4	1
RFX5	EIF2S2	1
RFX5	ELMOD2	1
RFX5	ENKUR	1
RFX5	FAM167A	1
RFX5	FAM195A	1
RFX5	FAM89B	1
RFX5	FKBP2	1
RFX5	FLJ45983	1
RFX5	FOXN3	1
RFX5	FUZ	1
RFX5	GATA3	1
RFX5	GFER	1
RFX5	GIT1	1
RFX5	GNAI2	1
RFX5	GRIFIN	1
RFX5	GRIK5	1
RFX5	GTF2I	1
RFX5	GTF3C4	1
RFX5	H2AFX	1
RFX5	HDAC7	1
